"id","artists"
"163568","Henri Michaux"
"163568","Henry Moore"
"163568","Joan Miró"
"163568","Willem de Kooning"
"163568","Willi Baumeister"
"142227","Alberto Giacometti"
"142227","Balthus"
"142227","Jean Cocteau"
"54399","Alberto Giacometti"
"54399","Florine Stettheimer"
"54399","Jimmie Durham"
"54399","Marcel Broodthaers"
"54399","Pan Yuliang"
"54399","Wade Guyton"
"83399","Alberto Giacometti"
"83399","Anselm Kiefer"
"83399","Edgar Degas"
"83399","Henri Matisse"
"83399","Leo Villareal"
"83399","Pablo Picasso"
"83399","Paul Cézanne"
"83399","Paul Klee"
"83399","Vincent van Gogh"
"83399","Wolfgang Laib"
"5769","Alberto Giacometti"
"5769","Bruce Nauman"
"184952","Alberto Giacometti"
"184952","Alexander Calder"
"184952","Auguste Rodin"
"184952","Cy Twombly"
"184952","Diego Rivera"
"184952","Donald Judd"
"184952","Dorothea Tanning"
"184952","Francis Bacon"
"184952","Frank Auerbach"
"184952","Jackson Pollock"
"184952","Jasper Johns"
"184952","John Cage"
"184952","Joseph Cornell"
"184952","Lee Krasner"
"184952","Max Ernst"
"184952","Rembrandt"
"184952","Robert Rauschenberg"
"184952","Willem de Kooning"
"184952","Yayoi Kusama"
"184952","Yves Tanguy"
"184982","Alberto Giacometti"
"184982","Anselm Kiefer"
"184982","Daniel Buren"
"48467","Alberto Giacometti"
"48467","Henry Moore"
"10240","Alberto Giacometti"
"10240","Auguste Rodin"
"10240","Cy Twombly"
"10240","David Smith"
"10240","Frank Stella"
"10240","Franz Kline"
"10240","Jackson Pollock"
"10240","John Chamberlain"
"10240","Medardo Rosso"
"10240","Richard Serra"
"10240","Sam Francis"
"10240","Willem de Kooning"
"10240","Yves Tanguy"
"185249","Alberto Giacometti"
"185249","Anish Kapoor"
"185249","Daniel Buren"
"185249","Lee Ufan"
"185249","Nobuyoshi Araki"
"185249","Tadashi Kawamata"
"31203","Alberto Giacometti"
"31203","Jean Dubuffet"
"31203","Pablo Picasso"
"33602","Alberto Giacometti"
"187221","Alberto Giacometti"
"187221","Ken Price"
"34408","Alberto Giacometti"
"36237","Alberto Giacometti"
"188510","Alberto Giacometti"
"188510","Andy Warhol"
"188510","Damien Hirst"
"188510","Henri Matisse"
"188510","Henry Moore"
"188510","Jean-Michel Basquiat"
"188510","Jesús Rafael Soto"
"188510","Pablo Picasso"
"188510","Roy Lichtenstein"
"188510","Wifredo Lam"
"188510","Willem de Kooning"
"133363","Gyula Kosice"
"144983","Isaac Julien"
"144983","Yto Barrada"
"109624","Mónica Castillo"
"187727","Joan Fontcuberta"
"187727","Miquel Barceló"
"520425","Carla Accardi"
"520425","Jim Lambie"
"321369","Amilcar de Castro"
"321369","Mira Schendel"
"278894","Erik Steinbrecher"
"278894","Simone Forti"
"255442","Carla Accardi"
"255442","Cy Twombly"
"255442","Fausto Melotti"
"255442","Gilberto Zorio"
"255442","Jackson Pollock"
"255442","Jasper Johns"
"255442","Lucio Fontana"
"255442","Mario Schifano"
"255442","Michelangelo Pistoletto"
"255442","Piero Gilardi"
"255442","Piero Manzoni"
"244258","Paul Cézanne"
"244258","Paul Gauguin"
"244258","Vincent Van Gogh"
"246686","James Lee Byars"
"246686","Lothar Baumgarten"
"246686","Yto Barrada"
"184843","Bas Jan Ader"
"184843","Giorgio de Chirico"
"184843","Henri Michaux"
"184843","Jessica Stockholder"
"184843","Pedro Cabrita Reis"
"185327","Gastone Novelli"
"185327","Giovanni Anselmo"
"185327","Irma Blank"
"185327","Jiří Kolář"
"185327","Rirkrit Tiravanija"
"185696","Dadamaino"
"185696","Enrico Castellani"
"185696","Heinz Mack"
"185696","Henk Peeters"
"185696","Jesús Rafael Soto"
"185696","Lucio Fontana"
"185696","Nanda Vigo"
"185696","Otto Piene"
"185696","Paolo Scheggi"
"185696","Piero Manzoni"
"185696","herman de vries"
"186338","Alessandro Mendini"
"186338","Joan Jonas"
"186338","Juergen Teller"
"186338","Piero Manzoni"
"186474","Alessandro Mendini"
"186474","Joan Jonas"
"186474","Juergen Teller"
"36744","Andrea Zittel"
"479418","Judith Hopf"
"414934","Judith Hopf"
"173322","Kim West"
"185819","Chris Ofili"
"185819","Hito Steyerl"
"185819","Luis Camnitzer"
"185819","Wangechi Mutu"
"106796","Chris Ofili"
"106796","Hito Steyerl"
"106796","Luis Camnitzer"
"106796","Wangechi Mutu"
"107515","Hito Steyerl"
"414817","Albrecht Dürer"
"414817","Etel Adnan"
"414817","Tracey Emin"
"438546","Albrecht Dürer"
"438546","Jeremy Deller"
"438546","Kerry James Marshall"
"438546","Maria Thereza Alves"
"438546","Vincent van Gogh"
"410273","Albrecht Dürer"
"410273","Jeremy Deller"
"410273","Kerry James Marshall"
"410273","Maria Thereza Alves"
"410273","Rossella Biscotti"
"410273","Vincent van Gogh"
"375724","Albrecht Dürer"
"375724","Joseph Beuys"
"390955","Albrecht Dürer"
"390955","Alighiero Boetti"
"390955","Alina Szapocznikow"
"390955","André Masson"
"390955","Auguste Rodin"
"390955","Cindy Sherman"
"390955","Daniel Spoerri"
"390955","Felix Gonzalez-Torres"
"390955","Francis Bacon"
"390955","Francis Picabia"
"390955","Giorgio De Chirico"
"390955","Giuseppe Arcimboldo"
"390955","Glenn Brown"
"390955","Gustave Courbet"
"390955","Hannah Höch"
"390955","Hans Bellmer"
"390955","James Ensor"
"390955","Jean Tinguely"
"390955","Liam Gillick"
"390955","Luchita Hurtado"
"390955","Luigi Ontani"
"390955","Lynda Benglis"
"390955","Man Ray"
"390955","Marcel Duchamp"
"390955","Mario Merz"
"390955","Marlene Dumas"
"390955","Maurizio Cattelan"
"390955","Max Ernst"
"390955","Medardo Rosso"
"390955","Meret Oppenheim"
"390955","Otto Dix"
"390955","Pablo Picasso"
"390955","Paul McCarthy"
"390955","Philippe Parreno"
"390955","Pierre Huyghe"
"390955","René Magritte"
"390955","Rirkrit Tiravanija"
"390955","Robert Heinecken"
"390955","Roberto Cuoghi"
"390955","Rosemarie Trockel"
"390955","Roy Lichtenstein"
"390955","Salvador Dalí"
"390955","Toyen"
"390955","Victor Brauner"
"390955","Wolfgang Tillmans"
"390955","Yoko Ono"
"390955","Yves Tanguy"
"309850","Albrecht Dürer"
"309850","Anselm Kiefer"
"309850","Peter Paul Rubens"
"9564","Albrecht Dürer"
"9564","Guo Xi"
"9564","Lucian Freud"
"9564","Zeng Fanzhi"
"48735","Albrecht Dürer"
"48735","Joseph Beuys"
"48735","Marcel Broodthaers"
"48735","Marcel Duchamp"
"48735","Peter Paul Rubens"
"48735","Qiu Zhijie"
"106513","Albrecht Dürer"
"106513","Benoît Maire"
"106513","John Baldessari"
"106513","Josef Albers"
"106513","Joseph Beuys"
"106513","Mark Dion"
"106513","Martha Rosler"
"106513","Michelangelo"
"106513","Mladen Stilinović"
"106513","Olivier Mosset"
"106513","Robert Filliou"
"106513","Thomas Hirschhorn"
"187850","Albrecht Dürer"
"66693","Aldo Mondino"
"66693","Alighiero Boetti"
"515794","Aldo Rossi"
"469609","Aldo Rossi"
"468134","Aldo Rossi"
"468134","Michel Blazy"
"468134","Richard Long"
"453743","Aldo Rossi"
"438566","Aldo Rossi"
"398444","Aldo Rossi"
"375010","Aldo Rossi"
"375010","Carlo Scarpa"
"375009","Aldo Rossi"
"375009","Cao Fei"
"375009","Giacomo Balla"
"375009","Thomas Hirschhorn"
"368475","Aldo Rossi"
"368475","Ugo La Pietra"
"329669","Aldo Rossi"
"329669","Gaetano Pesce"
"329669","Ugo La Pietra"
"305039","Aldo Rossi"
"305039","Martin Puryear"
"284955","Aldo Rossi"
"284955","Gaetano Pesce"
"284955","Ugo La Pietra"
"251153","Aldo Rossi"
"195166","Aldo Rossi"
"176300","Aldo Rossi"
"176300","Giorgio de Chirico"
"137964","Aldo Rossi"
"137964","Felice Beato"
"104200","Aldo Rossi"
"104200","Cao Fei"
"104200","Tacita Dean"
"104200","Wolfgang Tillmans"
"101572","Aldo Rossi"
"101572","Cao Fei"
"101572","Helena Almeida"
"101572","Julião Sarmento"
"101572","Tacita Dean"
"101572","Wolfgang Tillmans"
"61798","Aldo Rossi"
"61798","Cao Fei"
"11318","Aldo Rossi"
"11318","Zaha Hadid"
"29423","Aldo Rossi"
"110503","Aldo Rossi"
"41945","Aldo Rossi"
"516413","Allan Kaprow"
"516413","Nam June Paik"
"516413","Otto Piene"
"457152","Kim West"
"437799","Bill Viola"
"437799","Bruce Nauman"
"437799","Jenny Holzer"
"437799","Joan Jonas"
"437799","John Baldessari"
"437799","Lynn Hershman Leeson"
"437799","Marina Abramović"
"437799","Nam June Paik"
"437799","Pipilotti Rist"
"437799","Shilpa Gupta"
"437799","Thomas Ruff"
"437799","Thomas Struth"
"421076","Martha Rosler"
"421076","Richard Serra"
"305763","Hans Hartung"
"305763","Jannis Kounellis"
"305763","Luca Vitone"
"305763","Robert Morris"
"280522","Yayoi Kusama"
"194446","Allan Kaprow"
"194446","John Cage"
"194446","Nam June Paik"
"194446","Otto Piene"
"137033","György Kepes"
"137033","László Moholy-Nagy"
"137033","Otto Piene"
"106390","Charlotte Moorman"
"106390","Nam June Paik"
"185616","Liam Gillick"
"185616","Marlene Dumas"
"109775","György Kepes"
"109775","Otto Piene"
"468966","Ana Mendieta"
"468966","André Cadere"
"468966","Constant Permeke"
"468966","Dan Flavin"
"468966","Dan Graham"
"468966","Daniel Buren"
"468966","El Lissitzky"
"468966","Ellsworth Kelly"
"468966","Fernand Léger"
"468966","Günter Brus"
"468966","Imi Knoebel"
"468966","Isa Genzken"
"468966","Jan Dibbets"
"468966","Jean Dubuffet"
"468966","Jo Baer"
"468966","Joan Jonas"
"468966","Joseph Beuys"
"468966","Karel Appel"
"468966","Lawrence Weiner"
"468966","Marcel Broodthaers"
"468966","Marlene Dumas"
"468966","Michelangelo Pistoletto"
"468966","Mladen Stilinović"
"468966","Niele Toroni"
"468966","Pablo Picasso"
"468966","Rebecca Horn"
"468966","Richard Long"
"468966","Sol LeWitt"
"468966","Yves Klein"
"44819","Ray Eames"
"110432","Isidore Isou"
"110432","Joseph Beuys"
"110432","Rainer Ganahl"
"509382","Carrie Mae Weems"
"509382","Yto Barrada"
"499539","Ann Hamilton"
"499539","Diana Al-Hadid"
"499539","Njideka Akunyili Crosby"
"499539","Wangechi Mutu"
"430706","Ann Hamilton"
"430706","Diana Al-Hadid"
"430706","Njideka Akunyili Crosby"
"432864","Carrie Mae Weems"
"432864","Yto Barrada"
"370203","Carrie Mae Weems"
"364599","Diana Al-Hadid"
"364599","Njideka Akunyili Crosby"
"361994","Carrie Mae Weems"
"339002","Kerry James Marshall"
"282095","Alfredo Jaar"
"165159","Dayanita Singh"
"165159","Joel Sternfeld"
"165159","John Baldessari"
"165159","Nan Goldin"
"165159","Pipilotti Rist"
"165159","Roni Horn"
"165159","Sherrie Levine"
"165159","Valie Export"
"173577","Kerry James Marshall"
"169415","Carrie Mae Weems"
"184486","Alfredo Jaar"
"184486","David Lynch"
"184486","Elina Brotherus"
"184486","Martin Parr"
"184486","Sophie Calle"
"184540","Alfredo Jaar"
"184540","Edward Ruscha"
"184540","Helena Almeida"
"184540","Thomas Ruff"
"184540","Vanessa Beecroft"
"154792","Bruce Davidson"
"154792","Henri Cartier-Bresson"
"106103","Bill Viola"
"106103","Carrie Mae Weems"
"106103","Isaac Julien"
"185444","Cy Twombly"
"185444","Joan Jonas"
"185444","Martin Parr"
"185444","Nan Goldin"
"106619","Luis Camnitzer"
"185768","Ibrahim El-Salahi"
"185768","Olivier Mosset"
"186097","Ellsworth Kelly"
"186097","Julie Mehretu"
"186097","Wade Guyton"
"108047","Carrie Mae Weems"
"186685","Diana Al-Hadid"
"186685","Gaylen Gerber"
"108810","Cindy Sherman"
"108810","John Miller"
"108966","Bill Viola"
"108966","Diana Al-Hadid"
"108966","Eric Fischl"
"187149","Robert Barry"
"187149","Tony Feher"
"187292","Jaume Plensa"
"187292","Robert Barry"
"187292","Tony Feher"
"110874","Eric Fischl"
"110874","Jeff Koons"
"110874","Richard Serra"
"110874","Roni Horn"
"110874","Vito Acconci"
"28812","Rafael Lozano-Hemmer"
"125097","Gabriel Kuri"
"111407","Pablo Picasso"
"302947","Ann Hamilton"
"302947","Rafael Lozano-Hemmer"
"125020","Adel Abdessemed"
"125020","Dayanita Singh"
"125020","Klara Lidén"
"125020","Louise Bourgeois"
"125020","Mark Dion"
"125020","Monica Bonvicini"
"125020","Njideka Akunyili Crosby"
"125020","Tatiana Trouvé"
"144999","Dayanita Singh"
"144999","Fred Wilson"
"144999","Klara Lidén"
"144999","Louise Bourgeois"
"144999","Mark Dion"
"144999","Njideka Akunyili Crosby"
"144999","Tatiana Trouvé"
"106083","Peter Saul"
"106548","Ansel Adams"
"109891","Vik Muniz"
"528600","Joseph Kosuth"
"528600","Lawrence Weiner"
"528600","Luca Trevisani"
"528600","Marina Abramović"
"528600","Mario Botta"
"528600","Martin Parr"
"511320","Hito Steyerl"
"511320","Jeremy Deller"
"511320","Walid Raad"
"487772","Hito Steyerl"
"487772","Jeremy Deller"
"487772","Walid Raad"
"436100","Gabriel Kuri"
"439507","Hito Steyerl"
"439507","Jeremy Deller"
"439507","Walid Raad"
"418484","Jeremy Deller"
"418484","Walid Raad"
"380995","Gabriel Kuri"
"341196","Felix Gonzalez-Torres"
"307489","Daniel Spoerri"
"307489","Hito Steyerl"
"307489","Mladen Stilinović"
"291533","Felix Gonzalez-Torres"
"226942","Rossella Biscotti"
"175218","Daniel Buren"
"175218","John Baldessari"
"212033","Fred Wilson"
"190204","Henry Darger"
"190204","Louise Lawler"
"190204","Mark Dion"
"190204","Sarah Lucas"
"176046","Fred Wilson"
"176046","Mark Dion"
"152640","Fred Wilson"
"149092","Jeff Koons"
"149092","Josiah McElheny"
"149092","LeRoy Neiman"
"149092","Nick Cave"
"152636","Fred Wilson"
"146756","Allyson Vieira"
"146756","Zhang Huan"
"77582","Felix Gonzalez-Torres"
"77582","Sophie Calle"
"46058","Alfredo Jaar"
"46058","Hanne Darboven"
"46058","Irma Blank"
"46058","Isa Genzken"
"46058","Lawrence Weiner"
"46058","Martin Creed"
"46058","Rirkrit Tiravanija"
"46058","Robert Heinecken"
"46058","Sol LeWitt"
"8177","Danh Vō"
"8177","Edmund de Waal"
"8177","Ernesto Neto"
"8177","Franz West"
"8177","Hiroshi Sugimoto"
"8177","Jim Lambie"
"8177","Josef Dabernig"
"8177","Joseph Kosuth"
"8177","Liam Gillick"
"8177","Martin Creed"
"8177","Pierre Huyghe"
"3218","Lothar Baumgarten"
"469","Lothar Baumgarten"
"108556","Lawrence Weiner"
"108556","Nalini Malani"
"186977","Alison Knowles"
"186977","Benoît Maire"
"186977","Bruno Munari"
"186977","Claude Closky"
"186977","François Morellet"
"186977","John Miller"
"186977","Louise Lawler"
"186977","Maria Loboda"
"186977","Mel Bochner"
"186977","Simon Starling"
"33249","Wade Guyton"
"260967","Barthélémy Toguo"
"260967","Stuart Ringholt"
"260967","Tania Bruguera"
"260967","Taryn Simon"
"260967","Ugo Rondinone"
"222670","Stuart Ringholt"
"214478","Beatriz González"
"214478","Danh Vo"
"214478","Franz Erhard Walther"
"214478","Rosa Barba"
"184783","Meret Oppenheim"
"187296","Yayoi Kusama"
"188710","Steven Claydon"
"512281","Alejandro Otero"
"512281","Jesús Rafael Soto"
"473718","Alejandro Otero"
"473718","Carlos Cruz-Diez"
"473718","Ding Yi"
"473718","Fernand Léger"
"473718","Gego"
"473718","Jesús Rafael Soto"
"473718","Sophie Taeuber-Arp"
"473718","Victor Vasarely"
"473718","Wifredo Lam"
"258759","Alejandro Otero"
"258759","Gego"
"258759","Jesús Rafael Soto"
"224146","Alejandro Otero"
"224146","Gabriel Kuri"
"224146","Gustav Metzger"
"224146","Henk Peeters"
"224146","Jesús Rafael Soto"
"224146","Lygia Clark"
"224146","Mathias Goeritz"
"224146","Mira Schendel"
"224146","Otto Piene"
"33506","Alejandro Otero"
"109244","Alejandro Otero"
"109244","Jesús Rafael Soto"
"181615","Tania Bruguera"
"108838","Ana Mendieta"
"108838","Anna Bella Geiger"
"108838","Cildo Meireles"
"108838","Hélio Oiticica"
"108838","Joseph Kosuth"
"108838","Lawrence Weiner"
"108838","Luis Camnitzer"
"108838","Mel Bochner"
"108838","Sol LeWitt"
"110340","Pipilotti Rist"
"63570","Fred Wilson"
"63570","Hito Steyerl"
"63570","Kazimir Malevich"
"63570","Liam Gillick"
"63570","Walid Raad"
"539266","Ilya Kabakov"
"447049","Ilya Kabakov"
"346730","Hito Steyerl"
"346730","Kazimir Malevich"
"458475","Alina Szapocznikow"
"458475","Atsuko Tanaka"
"458475","Barbara Chase-Riboud"
"458475","Bruce Nauman"
"458475","Carol Rama"
"458475","David Smith"
"458475","Eduardo Paolozzi"
"458475","Eva Hesse"
"458475","Felix Gonzalez-Torres"
"458475","Franz West"
"458475","Germaine Richier"
"458475","Jean Tinguely"
"458475","John Chamberlain"
"458475","Judith Hopf"
"458475","Kiki Kogelnik"
"458475","Louise Bourgeois"
"458475","Lynn Hershman Leeson"
"458475","Matthew Barney"
"458475","Nam June Paik"
"458475","Paul Thek"
"458475","Paweł Althamer"
"458475","Rebecca Horn"
"458475","Robert Gober"
"458475","Sarah Lucas"
"458475","Senga Nengudi"
"458475","Takis"
"458475","Walter Pichler"
"458475","Yayoi Kusama"
"381826","HU"
"381826","Jon Rafman"
"381826","Katja Novitskova"
"391571","Bojan Šarčević"
"391571","Cao Fei"
"391571","Claudia Comte"
"391571","Jeremy Deller"
"391571","Jon Rafman"
"391571","Josh Kline"
"391571","Katja Novitskova"
"391571","Nico Vascellari"
"391571","Pierre Huyghe"
"372507","Alfredo Jaar"
"372507","David Maljkovic"
"328685","Barbara Bloom"
"328685","Bojan Šarčević"
"328685","Danh Vo"
"328685","Georg Baselitz"
"328685","Kara Walker"
"328685","Olafur Eliasson"
"328685","Robert Mapplethorpe"
"328685","Tacita Dean"
"251207","Ana Mendieta"
"251207","Ayşe Erkmen"
"251207","Grayson Perry"
"251207","Jeremy Deller"
"251207","Judith Hopf"
"251207","Katja Novitskova"
"251207","Lygia Clark"
"251207","Marcel Broodthaers"
"251207","Martha Rosler"
"251207","Martin Disler"
"251207","Nancy Graves"
"251207","Ugo Rondinone"
"141764","Bojan Šarčević"
"127020","Josh Kline"
"127916","Katja Novitskova"
"127916","Riccardo Benassi"
"9792","Andreas Gursky"
"9792","Jeremy Deller"
"108819","Hito Steyerl"
"111237","Liam Gillick"
"111237","Susan Hiller"
"306344","Alfredo Jaar"
"306344","Ray Eames"
"306344","Taryn Simon"
"230514","Adrian Piper"
"230514","Allen Ruppersberg"
"230514","Barbara Kruger"
"230514","Jeremy Deller"
"230514","Monica Bonvicini"
"230514","Öyvind Fahlström"
"169710","Eva Rothschild"
"169710","Lara Almarcegui"
"169710","Lawrence Weiner"
"169710","Olafur Eliasson"
"169710","Pedro Cabrita Reis"
"132623","Otto Dix"
"69664","Josiah McElheny"
"69664","Louise Lawler"
"69664","Peter Halley"
"69664","Sol LeWitt"
"49233","Ana Mendieta"
"49233","Andy Warhol"
"49233","Lara Almarcegui"
"49233","Mona Hatoum"
"49233","Ryan McGinley"
"10864","Lothar Baumgarten"
"4984","Dan Graham"
"4984","David Weiss"
"4984","Jimmie Durham"
"4984","John Baldessari"
"4984","Peter Saul"
"4984","Philip Taaffe"
"4984","Simone Forti"
"4984","Stephen Prina"
"4984","Wade Guyton"
"4984","Wilhelm Sasnal"
"109525","Auguste Rodin"
"29115","Tadeusz Kantor"
"10684","Ali Cherri"
"10684","Cao Fei"
"186579","Lara Almarcegui"
"186579","Luc Tuymans"
"186579","Tacita Dean"
"270980","Lawrence Weiner"
"108916","Carl Andre"
"108916","Eva Hesse"
"108916","Michael Heizer"
"108916","Richard Serra"
"108916","Robert Smithson"
"187774","Richard Serra"
"35997","Nancy Holt"
"466061","Michelangelo Pistoletto"
"214063","Tania Bruguera"
"186147","Jannis Kounellis"
"186147","Marina Abramovic"
"186147","Mladen Stilinović"
"186147","Vlado Martek"
"4545","Thomas Hirschhorn"
"244316","Alessandro Pessoli"
"480095","Kurt Schwitters"
"470518","Kurt Schwitters"
"383223","Philippe Parreno"
"407606","Carsten Höller"
"407606","Douglas Coupland"
"407606","Martha Rosler"
"500041","Bartolomeo Pietromarchi"
"462729","Giorgio Griffa"
"450152","Elena Mazzi"
"391669","Maria Thereza Alves"
"391669","Piero Gilardi"
"186849","Rossella Biscotti"
"108592","Rossella Biscotti"
"185799","Ray Eames"
"529388","Piero Gilardi"
"332269","Vito Acconci"
"319653","Maurizio Cattelan"
"212753","Fred Sandback"
"212753","Gary Hume"
"212753","George Grosz"
"212753","Günter Fruhtrunk"
"212753","Imi Knoebel"
"212753","Jenny Holzer"
"212753","Jorge Pardo"
"212753","Katja Novitskova"
"212753","Olafur Eliasson"
"212753","Reinhard Mucha"
"212753","Rosemarie Trockel"
"190672","Jean-Michel Basquiat"
"190672","Martin Margiela"
"190672","Rachel Whiteread"
"93631","Dominique Gonzalez-Foerster"
"93631","Etel Adnan"
"93631","Gustav Metzger"
"93631","Huang Rui"
"93631","Katja Novitskova"
"93631","Leonardo da Vinci"
"93631","Liam Gillick"
"93631","Maya Lin"
"93631","Olafur Eliasson"
"93631","Qiu Zhijie"
"93631","Yoko Ono"
"184749","Diego Perrone"
"184749","Getulio Alviani"
"184749","Michelangelo Pistoletto"
"185665","Iwan Baan"
"185665","Olafur Eliasson"
"185892","Amalia Ulman"
"185892","Magali Reus"
"444633","Alessandro Mendini"
